! Author: Greg Thompson  NCAR/RAP,,,,,,,,,,,,,,
! Updated: NCEP/AWC,,,,,,,,,,,,,,
! Date:  2 MAR 2023,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"! This file is organized by state alphabetically, then by Canadian",,,,,,,,,,,,,,
! province and then all other stations.  The file was compiled from lists,,,,,,,,,,,,,,
! of the following:,,,,,,,,,,,,,,
!      METAR sites,,,,,,,,,,,,,,
!      NEXRADs,,,,,,,,,,,,,,
!      rawinsonde sites,,,,,,,,,,,,,,
!      wind profilers,,,,,,,,,,,,,,
"!      WFOs, RFCs, NCEP-Centers",,,,,,,,,,,,,,
!      AIRMET/SIGMET station list (VORs?),,,,,,,,,,,,,,
!      ARTCCs (Air Route Traffic Control Centers - FAA),,,,,,,,,,,,,,
!      old SAO sites for archive data access  (flagged in a special manner),,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
!   Country abbreviations from ISO 3166,,,,,,,,,,,,,,
!   source:  ftp://ftp.fu-berlin.de/doc/iso/iso3166-countrycodes.txt,,,,,,,,,,,,,,
!   another: http://www.iso.org/iso/en/prods-services/iso3166ma/02iso-3166-code-lists/list-en1.html,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
!   CD = 2 letter state (province) abbreviation,,,,,,,,,,,,,,
!   STATION = 16 character station long name,,,,,,,,,,,,,,
!   ICAO = 4-character international id,,,,,,,,,,,,,,
!   IATA = 3-character (FAA) id,,,,,,,,,,,,,,
!   SYNOP = 5-digit international synoptic number,,,,,,,,,,,,,,
!   LAT = Latitude (degrees minutes),,,,,,,,,,,,,,
!   LON = Longitude (degree minutes),,,,,,,,,,,,,,
!   ELEV = Station elevation (meters),,,,,,,,,,,,,,
!   M = METAR reporting station.   Also Z=obsolete? site,,,,,,,,,,,,,,
!   N = NEXRAD (WSR-88D) Radar site,,,,,,,,,,,,,,
"!   V = Aviation-specific flag (V=AIRMET/SIGMET end point, A=ARTCC T=TAF U=T+V)",,,,,,,,,,,,,,
!   U = Upper air (rawinsonde=X) or Wind Profiler (W) site,,,,,,,,,,,,,,
"!   A = Auto (A=ASOS, W=AWOS, M=Meso, H=Human, G=Augmented) (H/G not yet impl.)",,,,,,,,,,,,,,
!   C = Office type F=WFO/R=RFC/C=NCEP Center,,,,,,,,,,,,,,
!   Digit that follows is a priority for plotting (0=highest),,,,,,,,,,,,,,
!   Country code (2-char) is last column,,,,,,,,,,,,,,
!        1         2         3         4         5         6         7         8,,,,,,,,,,,,,,
!23456789012345678901234567890123456789012345678901234567890123456789012345678901234567890,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CD,STATION,ICAO,IATA,SYNOP,LAT,LONG,ELEV,M,N,V,U,A,C,country
OH,CAMBRIDGE,KCDI,,,39 58N,081 35W,241,X,,,,,8,US
OH,CHILLICOTHE,KRZT,,,39 26N,083 01W,217,X,,,,,8,US
OH,CINCINNAT/LUNKEN,KLUK,LUK,,39 06N,084 25W,144,X,,T,,A,1,US
OH,CIRCLEVILLE,KCYO,,,39 31N,082 59W,209,X,,,,,7,US
OH,CLEVELAND/ARTCC,KZOB,ZOB,,41 18N,082 12W,241,,,A,,,8,US
OH,CLEVELAND,KBKL,BKL,,41 32N,081 40W,177,X,,,,A,7,US
OH,CLEVELAND,KCLE,CLE,72524,41 25N,081 51W,237,X,X,U,,A,F 3,US
OH,CLEVLND/CUYAHOGA,KCGF,CGF,,41 34N,081 28W,265,X,,,,,7,US
OH,COLUMBUS/BOLTON,K2I4,,,39 54N,083 08W,290,Z,,,,,8,US
OH,COLUMBUS/BOLTON,KTZR,,,39 54N,083 08W,275,X,,,,,8,US
OH,COLUMBUS,KCMH,CMH,72428,40 00N,082 53W,257,X,,T,,A,4,US
OH,COLUMBUS/ST UNIV,KOSU,OSU,,40 05N,083 05W,276,X,,Z,,A,7,US
OH,DAYTON,KDAY,DAY,72429,39 54N,084 13W,303,X,,T,,A,4,US
OH,DAYTON,KMGY,MGY,,39 36N,084 14W,290,X,,,,A,7,US
OH,DEFIANCE,KDFI,DFI,,41 20N,084 26W,215,X,,,,A,7,US
OH,DELAWARE,KDLZ,,,40 17N,083 07W,287,X,,,,W,8,US
OH,FINDLAY,KFDY,FDY,,41 01N,083 40W,247,X,,T,,A,6,US
OH,FLAG CITY,KFBC,,,41 01N,083 40W,247,X,,T,,A,6,US
OH,FREMONT,KS24,,,41 18N,083 02W,203,X,,,,,7,US
OH,HAMILTON,KHAO,HAO,,39 22N,084 31W,185,X,,,,A,7,US
OH,HARRISON,KI67,,,39 15N,084 47W,177,X,,,,,7,US
OH,JACKSON,KI43,,,38 59N,082 35W,221,X,,,,,8,US
OH,JACKSON,KJRO,,,38 59N,082 35W,224,X,,,,,8,US
OH,LANCASTER,KI15,,,39 45N,082 39W,265,Z,,,,,8,US
OH,LANCASTER,KLHQ,,,39 45N,082 40W,259,X,,,,A,7,US
OH,LEBANON,KI68,,,39 28N,084 15W,274,X,,,,W,8,US
OH,LIMA,KAOH,AOH,,40 42N,084 01W,294,X,,,,A,7,US
OH,LONDON,KUYF,,,39 56N,083 28W,326,X,,,,,7,US
OH,LORAIN/ELYRIA,K22G,,,41 21N,082 11W,241,Z,,,,,8,US
OH,LORAIN/ELYRIA,KLPR,,,41 21N,082 11W,241,X,,,,A,7,US
OH,MANSFIELD,KMFD,MFD,,40 49N,082 31W,394,X,,T,,A,6,US
OH,MARION,KMNN,MNN,,40 37N,083 04W,301,X,,,,A,7,US
OH,MARYSVILLE,KMRT,,,40 13N,083 21W,302,X,,,,W,8,US
OH,MIDDLETOWN/HOOK,KMWO,MWO,,39 32N,084 24W,197,X,,,,,8,US
OH,MILLERSBURG,K10G,,,40 32N,081 57W,371,X,,,,,7,US
OH,MT VERNON/KNOX,K4I3,,,40 20N,082 32W,361,X,,,,W,8,US
OH,NEWARK,K2I8,,,40 01N,082 28W,268,Z,,,,,8,US
OH,NEWARK,KVTA,,,40 01N,082 28W,268,X,,,,A,7,US
OH,NEW PHILADELPHIA,KPHD,PHD,,40 28N,081 25W,272,X,,,,A,7,US
OH,OTTAWA,KOWX,,,41 02N,083 59W,232,X,,,,,7,US
OH,OXFORD,KOXD,OXD,,39 30N,084 47W,317,X,,,,,7,US
OH,PORT CLINTON,KPCW,,,41 31N,082 52W,179,X,,,,,7,US
OH,PORTSMOUTH,KPMH,PMH,,38 50N,082 51W,200,X,,,,,8,US
OH,RAVENA/PORTAGE,K29G,,,41 13N,081 15W,365,Z,,,,,8,US
OH,RAVENA/PORTAGE,KPOV,,,41 13N,081 15W,363,X,,,,W,7,US
OH,RICKENBACKER ANG,KLCK,LCK,,39 49N,082 55W,225,X,,T,,,7,US
OH,ROSEWOOD VOR,KROD,,,40 17N,084 02W,360,,,V,,,8,US
OH,SOUTH BASS ISLA,,,99434,41 37N,082 10W,177,Z,,,,,8,US
OH,SPRINGFIELD MUNI,KSGH,SGH,,39 50N,083 50W,318,X,,,,,7,US
OH,STEUBENVILLE,K2G2,,,40 22N,080 42W,365,X,,,,,7,US
OH,TOLEDO,KTDZ,TDZ,,41 34N,083 29W,189,X,,,,A,7,US
OH,TOLEDO,KTOL,TOL,72536,41 35N,083 48W,206,X,,T,,A,6,US
OH,URBANA,KI74,,,40 07N,083 45W,322,X,,,,,8,US
OH,VAN WERT COUNTY,KVNW,,,40 52N,084 37W,238,X,,,,,8,US
OH,VERSAILLES,KVES,,,40 12N,084 32W,308,X,,,,,8,US
OH,WAPAKONETA,KAXV,AXV,,40 30N,084 18W,278,X,,,,W,8,US
OH,WASHINGTON COURT,KI23,,,39 34N,083 25W,298,X,,,,,8,US
OH,WAUSEON,KUSE,,,41 37N,084 08W,237,X,,,,W,8,US
OH,WILLOUGHBY,KLNN,LNN,,41 41N,081 23W,190,X,,,,,7,US
OH,WILMINGTON,KILN,ILN,72426,39 26N,083 48W,325,X,X,T,X,A,F 3,US
OH,WILMINGTON/RFC,KTIR,,,39 25N,083 49W,335,,,,,,R 8,US
OH,WOOSTER,KBJJ,BJJ,,40 52N,081 53W,338,X,,,,A,7,US
OH,WRIGHT PATTERSON,KFFO,FFO,74570,39 50N,084 02W,250,X,,T,,,6,US
OH,XENIA,KI19,,,39 42N,083 59W,285,X,,,,,8,US
OH,YOUNGSTOWN,KYNG,YNG,72525,41 15N,080 40W,356,X,,T,,A,6,US
OH,ZANESVILLE,KZZV,ZZV,,39 57N,081 54W,268,X,,T,,A,6,US
OK,ADA,KADH,ADT,,34 48N,096 40W,301,X,,,,,7,US
OK,ALTUS AFB,KLTS,LTS,72352,34 40N,099 16W,416,X,,T,,,6,US
OK,ALTUS/QUARTZ MTN,KAXS,AXS,,34 42N,099 20W,433,X,,,,W,7,US
OK,ALVA,KAVK,,,36 46N,098 40W,450,X,,,,W,7,US
OK,ARDMORE/EXEC,K1F0,,,34 09N,097 07W,256,X,,,,W,8,US
OK,ARDMORE,KADM,ADM,,34 18N,097 01W,223,X,,V,,,4,US
OK,ATOKA,KAQR,,,34 24N,096 09W,178,X,,,,W,7,US
OK,BARTLESVILLE,KBVO,BVO,,36 46N,096 01W,210,X,,T,,A,7,US
OK,BLACKWELL,KBKN,BWL,,36 45N,097 21W,208,X,,,,,7,US
OK,CHANDLER,KCQB,,,35 43N,096 49W,298,X,,,,W,7,US
OK,CHICKASHA,KCHK,CHK,,35 06N,097 58W,346,X,,,,W,7,US
OK,CLAREMORE,KGCM,,,36 18N,095 29W,215,X,,,,W,7,US
OK,CLINTON,KCLK,CLK,,35 32N,098 56W,489,X,,,,,8,US
OK,CLINTON,KCSM,CSM,,35 21N,099 12W,586,X,,T,,A,7,US
OK,CUSHING,KCUH,CUH,,35 57N,096 46W,274,X,,,,W,7,US
OK,DUNCAN,KDUC,DUC,,34 28N,097 58W,339,X,,,,W,7,US
OK,DURANT,KDUA,DUA,,33 57N,096 24W,209,X,,,,W,7,US
OK,ELK CITY,KELK,ELK,,35 26N,099 24W,603,X,,,,,8,US
OK,EL RENO MUNI,KF28,,,35 28N,098 00W,432,Z,,,,,8,US
OK,EL RENO MUNI,KRQO,,,35 28N,098 00W,431,X,,,,W,8,US
OK,ENID/VANCE AFB,KEND,END,,36 20N,097 55W,392,X,,U,,,4,US
OK,ENID/WOODRING,KWDG,WDG,,36 22N,097 47W,352,X,,,,,7,US
OK,FORT SILL,KFSI,FSI,72355,34 39N,098 24W,360,X,,T,,,7,US
OK,FREDERICK/ALTUS,KFDR,FDR,,34 21N,098 59W,378,X,X,,,A,5,US
OK,GAGE,KGAG,GAG,,36 18N,099 46W,670,X,,T,,A,6,US
OK,GROVE,KGMJ,,,36 36N,094 44W,251,X,,,,A,7,US
OK,GUTHRIE,KGOK,GOK,,35 51N,097 24W,326,X,,,,A,7,US
OK,GUYMON,KGUY,GUY,,36 41N,101 30W,950,X,,T,,A,7,US
OK,HASKELL PROFILER,,HKL,74648,35 46N,095 46W,212,,,,W,,8,US
OK,HOBART,KHBR,HBR,,34 59N,099 03W,475,X,,T,,A,6,US
OK,HUGO,KHHW,HUJ,,34 02N,095 33W,178,X,,,,W,8,US
OK,IDABEL,K4O4,,,33 55N,094 52W,148,X,,,,W,8,US
OK,INOLA/TULSA/88D,KINX,INX,,36 11N,095 34W,204,,X,,,,8,US
OK,LAMONT ARM KLMN,,,74646,36 37N,097 29W,318,,,U,,,8,US
OK,LAMONT PROFILER,,LMN,74647,36 41N,097 28W,306,,,,W,,8,US
OK,LAWTON,KLAW,LAW,,34 33N,098 25W,328,X,,T,,A,7,US
OK,LEXINGTON,KHMY,,,35 02N,097 14W,331,X,,,,W,7,US
OK,MCALESTER,KMLC,MLC,,34 53N,095 47W,231,X,,U,,A,6,US
OK,MIAMI,KMIO,MIO,,36 55N,094 53W,245,X,,,,,8,US
OK,MITBEE/GAGE,KMMB,,,36 18N,099 46W,668,,,V,,,8,US
OK,MORRIS,,,74650,35 41N,095 52W,217,,Z,,,,8,US
OK,MUSKOGEE,KMKO,MKO,,35 39N,095 22W,184,X,,,,A,7,US
OK,NORMAN/SPC,KWNS,WNS,,35 13N,097 27W,357,,,,,,C 9,US
OK,NORMAN/WESTHEIME,KOUN,OUN,72357,35 15N,097 28W,359,X,,T,X,,F 3,US
OK,OKLA CITY/PAGE,KRCE,,,35 29N,097 49W,412,X,,,,,7,US
OK,OKLA CITY/SUNDAN,KHSD,,,35 36N,097 43W,358,X,,,,,8,US
OK,OKLA CITY/WILEY,KPWA,PWA,,35 32N,097 39W,390,X,,,,A,7,US
OK,OKLAHOMA CITY,KOKC,OKC,72353,35 23N,097 36W,391,X,,U,,A,2,US
OK,OKMULGEE,KOKM,OKM,,35 40N,095 57W,215,X,,,,W,7,US
OK,PAGE,KPGO,,72341,34 41N,094 37W,883,Z,,,,,8,US
OK,PAULS VALLEY,KPVJ,,,34 43N,097 13W,287,X,,,,A,7,US
OK,PONCA CITY,KPNC,PNC,,36 44N,097 06W,304,X,,T,,A,6,US
OK,POTEAU (R KERR),KRKR,RKR,,35 01N,094 37W,136,X,,,,A,7,US
OK,PRYOR,KH71,,,36 13N,095 20W,190,X,,,,,8,US
OK,PURCELL,,,74651,34 58N,097 42W,343,,Z,,,,8,US
OK,PURCELL PROFILER,,PRC,74649,34 58N,097 30W,331,,,,W,,8,US
OK,SALLISAW,KJSV,,,35 26N,094 48W,158,X,,,,W,7,US
OK,SAND SPRINGS,KOWP,,,36 11N,096 09W,267,X,,,,,8,US
OK,SEMINOLE,KH45,,,35 16N,096 41W,312,Z,,,,,8,US
OK,SEMINOLE,KSRE,,,35 16N,096 41W,306,X,,,,W,8,US
OK,SHAWNEE,KSNL,SNL,,35 21N,096 57W,327,X,,,,W,7,US
OK,STIGLER,KGZL,,,35 17N,095 06W,176,X,,,,,7,US
OK,STILLWATER,KSWO,SWO,,36 10N,097 05W,293,X,,T,,A,7,US
OK,TAHLEQUAH,KTQH,,,35 56N,095 00W,265,X,,,,W,7,US
OK,TINKER AFB,KTIK,TIK,72354,35 24N,097 23W,387,X,,T,,,6,US
OK,TULSA,KRVS,RVS,,36 03N,095 59W,191,X,,T,,A,6,US
OK,TULSA,KTUL,TUL,72356,36 12N,095 53W,196,X,,U,,A,3,US
OK,TULSA/RFC,KTUA,,,36 09N,095 51W,205,,,,,,R 8,US
OK,TULSA/WFO,KTSA,TSA,,36 12N,095 54W,205,,,,,,F 8,US
OK,TWIN LAKES/88D,KTLX,TLX,,35 20N,097 17W,370,,X,,,,8,US
OK,VANCE/KEGELMAN,KVNX,VNX,,36 44N,098 08W,369,,X,,,,8,US
OK,VICI,,,74641,36 04N,099 20W,622,,,,W,,8,US
OK,VICI PROFILER,,VCI,74640,36 04N,099 12W,648,,,,W,,8,US
OK,WATONGA,KJWG,,,35 52N,098 25W,469,X,,,,W,7,US
OK,WEATHERFORD,KOJA,,,35 33N,098 40W,490,X,,,,,7,US
OK,WOODWARD,KWWR,WWR,74641,36 27N,099 31W,664,X,,T,,W,7,US
OR,ASTORIA CG,KNMW,,,46 09N,123 53W,3,Z,,,,,8,US
OR,ASTORIA,KAST,AST,72791,46 09N,123 53W,3,X,,T,,A,4,US
OR,AURORA,KUAO,,,45 15N,122 46W,60,X,,T,,A,7,US
OR,AURORA STATE,K3S2,,,45 15N,122 46W,60,Z,,,,,8,US
OR,BAKER,KBKE,BKE,,44 51N,117 49W,1025,X,,U,,A,6,US
OR,BEND,KBDN,,,44 06N,121 12W,1044,X,,T,,,8,US
OR,BROOKINGS,K4BK,,,42 02N,124 16W,24,Z,,,,,8,US
OR,BROOKINGS,KBOK,BOK,,42 04N,124 17W,140,X,,,,,7,US
OR,BURNS,KBNO,BNO,72683,43 36N,118 57W,1263,X,,T,,A,6,US
OR,CAPE ARAGO (LS),,,99424,43 19N,124 37W,18,Z,,,,,8,US
OR,CAPE BLANCO (CGS,K92S,,72599,42 50N,124 34W,57,X,,,,,7,US
OR,CASCADE LOCKS ST,KCZK,CZK,,45 40N,121 52W,46,X,,,,,7,US
OR,CLATSOP SPIT,K3CL,,,46 14N,124 01W,9,X,,,,,7,US
OR,CORVALLIS MUNI A,KCVO,CVO,,44 30N,123 17W,75,X,,,,,7,US
OR,CRESWELL,K77S,,,43 56N,123 00W,161,X,,,,,7,US
OR,EUGENE,KEUG,EUG,72693,44 08N,123 13W,109,X,,U,,A,1,US
OR,FLORENCE MUNI,K6S2,,,43 59N,124 07W,16,X,,,,W,7,US
OR,GOLD BEACH,K4S1,,,42 25N,124 25W,7,X,,,,,7,US
OR,GRANTS PASS,K3S8,,,42 30N,123 24W,339,X,,,,,7,US
OR,HERMISTON,KHRI,HES,,45 50N,119 16W,194,X,,,,A,7,US
OR,HERMISTON,KS22,,,45 50N,119 16W,195,Z,,,,,8,US
OR,HILLSBORO/PORTLD,KHIO,HIO,,45 33N,122 57W,62,X,,T,,A,6,US
OR,HOOD RIVER,K4S2,,,45 41N,121 33W,183,X,,,,,7,US
OR,JACKSON CTY/MFR,KMAX,MAX,,42 05N,122 43W,2290,,X,,,,8,US
OR,JOSEPH,KJSY,,,45 21N,117 15W,1256,X,,,,,7,US
OR,JOHN DAY STATE,K5J0,,,44 23N,118 58W,1127,Z,,,,,8,US
OR,JOHN DAY STATE,KGCD,JDA,,44 24N,118 58W,1122,X,,,,,7,US
OR,KIMBERLY/VOR,KIMB,,,44 39N,119 43W,1700,,,Z,,,8,US
OR,KLAMATH FALLS,KLMT,LMT,,42 09N,121 43W,1246,X,,T,,A,6,US
OR,LA GRANDE,KLGD,LGD,,45 17N,118 00W,827,X,,,,W,7,US
OR,LAKEVIEW,K4LW,,72589,42 13N,120 21W,1455,Z,,,,,8,US
OR,LAKEVIEW,KLKV,LKV,,42 10N,120 24W,1440,X,,V,,,6,US
OR,LEXINGTON,K9S9,,,45 27N,119 41W,498,X,,,,,7,US
OR,MADRAS,KS33,,,44 40N,121 09W,739,X,,,,,7,US
OR,MCMINNVILLE,KMMV,,,45 12N,123 08W,48,X,,,,A,7,US
OR,MEACHAM,KMEH,,,45 31N,118 25W,1138,X,,,,A,7,US
OR,MEDFORD,KMFR,MFR,72597,42 23N,122 52W,397,X,,T,X,A,F 0,US
OR,MEDFORD(VOR),KOED,,,42 23N,122 52W,396,,,V,,,8,US
OR,NEWPORT,KJNW,,,44 34N,124 04W,48,X,,,,,7,US
OR,NEWPORT,KONP,ONP,,44 34N,124 03W,43,X,,U,,,6,US
OR,NEWPORT STATE B,,,99428,44 37N,124 55W,9,Z,,,,,8,US
OR,NORTH BEND,KOTH,OTH,,43 25N,124 15W,3,X,,T,,W,6,US
OR,ONTARIO,KONO,ONO,,44 01N,117 01W,668,X,,,,A,7,US
OR,PACIFIC CITY,KPFC,PFC,,45 12N,123 57W,2,Z,,,,,8,US
OR,PENDLETON,KPDT,PDT,72688,45 42N,118 50W,453,X,X,U,,A,F 2,US
OR,PORTLAND,KPDX,PDX,72698,45 36N,122 37W,7,X,,U,,A,2,US
OR,PORTLAND/RFC,KPTR,,,45 36N,122 36W,24,,,,,,R 8,US
OR,PORTLAND/WFO,KPQR,PQR,,45 34N,122 32W,7,,,,,,F 8,US
OR,PORTLD/SCAPPOOSE,KRTX,RTX,,45 43N,122 58W,479,,X,,,,8,US
OR,PRINEVILLE,KS39,,,44 17N,120 54W,987,X,,,,,8,US
OR,REDMOND,KRDM,RDM,,44 15N,121 09W,930,X,,T,,,6,US
OR,REDMOND(VOR),KDSD,,,44 15N,121 18W,938,,,V,,,8,US
OR,ROME,KP88,,,42 53N,117 39W,1162,X,,,,,7,US
OR,ROME,KREO,REO,,42 35N,117 52W,1237,X,,V,,A,6,US
OR,ROOSTER ROCK,KRRK,,,45 33N,122 58W,50,X,,,,,7,US
OR,ROSEBURG,KRBG,RBG,,43 14N,123 21W,152,X,,T,,A,7,US
OR,SALEM,KSLE,SLE,72694,44 54N,123 00W,63,X,,T,X,A,2,US
OR,SCAPPOOSE,K1S4,,,45 46N,122 52W,14,Z,,,,,8,US
OR,SCAPPOOSE,KSPB,,,45 46N,122 52W,15,X,,,,A,7,US
OR,SEA LION CAVES,K2SL,,,44 07N,124 08W,121,X,,,,,7,US
OR,SEXTON SUMMIT,KSXT,,,42 36N,123 22W,1151,X,,,,A,7,US
OR,SISTERS EAGLEAIR,K6K5,,,44 18N,121 32W,966,,,,,,8,US
OR,SUNRIVER,KS21,,,43 53N,121 27W,1269,X,,,,,7,US
OR,THE DALLES,KDLS,DLS,,45 37N,121 10W,71,X,,T,,A,3,US
OR,TILLAMOOK,KS47,,,45 25N,123 49W,11,Z,,,,,9,US
OR,TILLAMOOK,KTMK,OTK,,45 25N,123 49W,8,X,,,,,7,US
OR,TROUTDALE,KTTD,TTD,,45 33N,122 25W,8,X,,T,,A,6,US
PA,ALLENTOWN,KABE,ABE,72517,40 39N,075 27W,117,X,,T,,A,6,US
PA,ALLENTOWN QUEEN,KJVU,,,40 34N,075 29W,122,Z,,,,,9,US
PA,ALLENTOWN QUEEN,KXLL,,,40 34N,075 29W,118,X,,,,,8,US
PA,ALTOONA,KAOO,AOO,,40 18N,078 19W,450,X,,T,,A,6,US
PA,AVOCA/WILKES B.,KAVP,AVP,72513,41 20N,075 43W,290,X,,T,,A,6,US
PA,BEAVER FALLS ARP,KBVI,BFP,,40 46N,080 22W,387,X,,T,,,6,US
PA,BEDFORD,KHMZ,,,40 05N,078 31W,351,X,,,,,7,US
PA,BRADFORD,KBFD,BFD,,41 48N,078 38W,642,X,,T,,A,6,US
PA,BUTLER CO.,KBTP,BTP,,40 46N,079 57W,375,X,,,,W,7,US
PA,CLEARFIELD,KFIG,,,41 03N,078 25W,461,X,,,,A,7,US
PA,CLEARFIELD,KN97,,,41 03N,078 25W,462,Z,,,,,8,US
PA,COATESVILLE,K40N,,,39 59N,075 52W,201,Z,,,,,9,US
PA,COATESVILLE,KMQS,CTH,,39 59N,075 52W,200,X,,,,W,7,US
PA,CONNELLSVILLE,KVVS,,,39 57N,079 39W,386,X,,,,,7,US
PA,DOYLESTOWN,KDYL,DYL,,40 20N,075 07W,121,X,,,,A,7,US
PA,DU BOIS,KDUJ,DUJ,,41 10N,078 54W,552,X,,T,,A,6,US
PA,EAST TEXAS VOR,KETX,,,40 35N,075 41W,250,,,V,,,8,US
PA,ELLWOOD CITY VOR,KEWC,,,40 50N,080 13W,407,,,V,,,8,US
PA,ERIE,KERI,ERI,72526,42 05N,080 11W,222,X,,U,,A,4,US
PA,FOUNTAIN DALE,KRYT,,,39 44N,077 26W,274,X,,,,,8,US
PA,FRANKLIN,KFKL,FKL,,41 22N,079 52W,468,X,,T,,W,6,US
PA,GROVE CITY,K29D,,,41 09N,081 10W,418,X,,,,W,7,US
PA,HARRISBURG,KCXY,HAR,,40 13N,076 51W,102,X,,,,A,7,US
PA,HARRISBURG,KHAR,,72511,40 18N,077 04W,397,,,V,,,8,US
PA,HAWLEY,KHAW,,,41 29N,075 10W,268,Z,,,,,8,US
PA,HAZLETON,KHZL,HZL,,40 59N,075 60W,481,X,,,,,7,US
PA,INDIANA/STEWART,KIDI,IDI,,40 38N,079 06W,425,X,,,,,7,US
PA,JOHNSTOWN,KJST,JST,,40 19N,078 50W,695,X,,U,,A,6,US
PA,LANCASTER,KLNS,LNS,,40 07N,076 18W,122,X,,T,,A,7,US
PA,LATROBE/WESTMORL,KLBE,LBE,,40 16N,079 24W,345,X,,T,,,6,US
PA,LEHIGHTON,K22N,,,40 48N,075 46W,159,X,,,,,7,US
PA,LOCK HAVEN,KLHV,LHV,,41 08N,077 25W,170,X,,,,W,7,US
PA,MEADVILLE,K2G6,,,41 37N,080 12W,428,Z,,,,,8,US
PA,MEADVILLE,KGKJ,MEJ,,41 38N,080 13W,428,X,,,,A,7,US
PA,MIDDLETOWN,KMDT,MDT,,40 12N,076 46W,91,X,,T,,A,6,US
PA,MT. POCONO,KMPO,MPO,,41 08N,075 23W,576,X,,,,A,7,US
PA,MUIR AAF/INDIANT,KMUI,MUI,,40 26N,076 34W,146,X,,T,,,6,US
PA,NEW CASTLE MUNI,KUCP,,,41 02N,080 25W,313,X,,,,,8,US
PA,PERKASIE,KCKZ,,,40 23N,075 17W,160,X,,T,,W,7,US
PA,PHILADELPHIA,KPHL,PHL,72408,39 52N,075 14W,2,X,,T,,A,3,US
PA,PHILADELPHIA/NE,KPNE,PNE,,40 05N,075 01W,32,X,,T,,A,4,US
PA,PHILIPSBURG/MID,KPSB,PSB,72512,40 52N,078 04W,594,X,,V,,,6,US
PA,PHILLY WINGS F,KLOM,BBX,,40 08N,075 16W,87,X,,,,W,7,US
PA,PITT/CORAOPOLIS,KPBZ,PBZ,,40 32N,080 13W,361,,X,,,,F 8,US
PA,PITTSBURGH/ALLEG,KAGC,AGC,,40 21N,079 55W,380,X,,T,,A,6,US
PA,PITTSBURGH,KPIT,PIT,72520,40 28N,080 12W,339,X,,T,X,A,2,US
PA,POTTSTOWN,KPTW,PTW,,40 14N,075 33W,88,X,,,,A,7,US
PA,POTTSVILLE,KZER,,,40 42N,076 22W,518,X,,,,,7,US
PA,QUAKERTOWN ARP,KUKT,UKT,,40 26N,075 23W,156,X,,,,W,7,US
PA,READING,KRDG,RDG,,40 22N,075 58W,101,X,,T,,A,6,US
PA,REEDSVILLE,KRVL,RED,,40 41N,077 38W,250,X,,,,,7,US
PA,RUSH/ST COLLEGE,KCCX,CCX,,40 55N,078 00W,733,,X,,,,8,US
PA,SELINSGROVE,KSEG,SEG,,40 49N,076 52W,136,X,,,,A,7,US
PA,SLATE RUN,KSLT,,,41 30N,077 58W,707,,,V,,,8,US
PA,SOMERSET,K2G9,,,40 02N,079 01W,677,X,,,,,8,US
PA,STATE COLLEGE,KUNV,SCE,,40 51N,077 50W,365,X,,T,,,3,US
PA,STATE COLLEG/RFC,KRHA,,,40 51N,077 51W,389,,,,,,R 8,US
PA,STATE COLLEG/WFO,KCTP,CTP,,40 51N,077 51W,389,,,,,,F 8,US
PA,ST MARYS,KOYM,STQ,,41 25N,078 30W,582,X,,,,,8,US
PA,TOBYHANNA,K7TB,,,41 11N,075 25W,585,Z,,,,,8,US
PA,TOWANDA,KN27,,,41 44N,076 27W,223,X,,,,W,7,US
PA,WASHINGTON,KAFJ,WSG,,40 08N,080 17W,360,X,,,,W,7,US
PA,WELLSBORO/GRAND,KN38,,,41 44N,077 24W,576,X,,,,,7,US
PA,WEST CHESTER,KOQN,,,39 59N,075 35W,141,X,,,,W,7,US
PA,WILLIAMSPORT,KIPT,IPT,72514,41 15N,076 55W,160,X,,T,,A,6,US
PA,WILLOW GROVE NAS,KNXX,,,40 12N,075 09W,110,Z,,,,,8,US
PA,YORK,KTHV,THV,,39 55N,076 53W,141,X,,,,A,7,US
PA,ZELIENOPLE,KPJC,,,40 48N,080 10W,273,X,,,,,8,US
RI,BLOCK ISLAND,KBID,BID,,41 10N,071 35W,32,X,,,,W,7,US
RI,NEWPORT,K2B4,,,41 32N,071 17W,52,Z,,,,,8,US
RI,NEWPORT,KUUU,NPT,,41 32N,071 17W,45,X,,,,A,7,US
RI,N. KINGSTON/QUON,KOQU,NCO,,41 36N,071 25W,6,X,,,,,7,US
RI,PAWTUCKET,KSFZ,SFZ,,41 55N,071 30W,129,X,,,,W,7,US
RI,PROVIDENCE/GREEN,KPVD,PVD,72507,41 43N,071 26W,15,X,,U,,A,3,US
RI,WESTERLY,KWST,WST,,41 21N,071 48W,20,X,,,,A,7,US
RI,WOONSOCKET,K1B6,,,41 55N,071 31W,35,Z,,,,,8,US
SC,AIKEN,KAIK,AIK,,33 39N,081 41W,155,X,,,,,8,US
SC,ALLENDALE CNTY,KAQX,,,32 59N,081 16W,48,X,,,,,8,US
SC,ANDERSON,KAND,AND,,34 30N,082 43W,233,X,,T,,A,6,US
